url,target,Phishing
https://smbc-card.email-01useguide.net/m,Caixa,1
https://mrb-eg.com/13/Visa.co.jp/,Visa,1
https://amazon.billingjp.casa/,Other,0
https://amazon.verifyjp.casa/404.html,Other,0
https://ntesttaino2-aplus.co.jp-login.es0v8f.cn/404.html,Other,1
https://ebay.com-itm.8723648.rocks/2007-EZ-GO-gas-powered-golf-cart/parentrq-3Adb7040fd1780a77dcd1d5713ffe47116/hgf67.html,"eBay, Inc.",1
https://www.alurraldejasper.com/galiciaonlinebanking/,Other,0
https://emailamazonco.ml/,Other,0
http://axxcticionesco30.ultimatefreehost.in/?i=1,Other,0
https://docs.google.com/forms/d/e/1FAIpQLSfk9HpKld9-QwaxS8b0cpslAw2-oOmU6BCWpxkmp-FO8kR3ew/viewform,Internal Revenue Service,1
https://forms.gle/RWPcmhm8Vtfa7f4M8,Internal Revenue Service,0
http://leapdiagnostic.com/tntrs/,Internal Revenue Service,0
http://cilerakinakdeniz.com/service-n26/n26_fr-secure/n26_fr-m3tri/n26-log.php?token=TW96aWxsYS81LjAgKFgxMTsgTGludXggeDg2XzY0KSBBcHBsZVdlYktpdC81MzcuMzYgKEtIVE1MLCBsaWtlIEdlY2tvKSBDaHJvbWUvOTEuMC40NDcyLjEyNCBTYWZhcmkvNTM3LjM2OTMuMTUxLjEzMi4zOTIwMjE6SnVsOk1vbg==,Other,1
https://resu.page.link/iGuj,Internal Revenue Service,0
https://revolution-admin-100000020030012345678910234567891.tk/checkpoint_next.php,Facebook,1
http://174.138.56.138/smart,Other,1
http://navi-x.ru,Steam,1
https://poczta.pl-id16077216.xyz/delivery/213493296,PKO Polish Bank,1
https://devweb3e.netlify.app/contact,"eBay, Inc.",0
http://foorwhatepouse.byethost9.com/,Other,0
https://lkt.bio/9081,Other,0
http://bancwebpichi.byethost8.com/,Other,0
http://sapphireartz.com,Other,0
http://sapphireartz.com/,Other,0
https://sapphireartz.com,Other,0
https://forms.gle/X8hybjggubffTaBw8,Internal Revenue Service,0
https://forms.gle/b7LqAaL42JUfFiW1A,Internal Revenue Service,0
https://dslogix.io/sa-www4-irs-gov/,Internal Revenue Service,0
https://docs.google.com/forms/d/e/1FAIpQLScuTTyPbPh1iazuIs8aA6XVrLMAGwglMDcrrG8G2oYMsKvBvA/viewform,Internal Revenue Service,1
https://voda-uk-billing.com/,Vodafone,1
http://174.138.56.138/smart/index.html,Adobe,1
http://174.138.56.138/smart/,Adobe,1
http://174.138.56.138/smart/acesso.html,Adobe,1
https://www.hfwsdzc.com/pc/,Amazon.com,0
http://pichinchawebsite.2host.me/,Other,0
http://pichinchawebsite.2host.me/Inicio_Nueva_B_val.html,Other,1
https://qgalleries.com/n26-compte-mise-a-jour/support/n26_fr-m3tri/Error.php?hash=MzIyMzcyOTk2OTM1&token=TW96aWxsYS81LjAgKGlQaG9uZTsgQ1BVIGlQaG9uZSBPUyAxM180IGxpa2UgTWFjIE9TIFgpIEFwcGxlV2ViS2l0LzYwNS4xLjE1IChLSFRNTCwgbGlrZSBHZWNrbykgVmVyc2lvbi8xMy4xIE1vYmlsZS8xNUUxNDggU2FmYXJpLzYwNC4xMTE2LjIwMi4xNC4yNDEyMDIxOkp1bDpNb24=,Other,1
https://31c5ff24944432411.temporary.link/123/SD5ZD4F68RG5DF41EQDSXHEZFG/DS65FGDSFG0S2XQSFGCCD/BOBMSX02X1,Other,1
http://mail.weddingstaffcompanies.com/js/tnp/login-mcrsftonline-com-srvcesrtrgvfvfver,Other,1
http://mail.weddingstaffcompanies.com/js/tnp/login-mcrsftonline-com-srvcesrtrgvfvfver/,Other,1
https://31c5ff24944432411.temporary.link/123/SD5ZD4F68RG5DF41EQDSXHEZFG/DS65FGDSFG0S2XQSFGCCD/BOBMSX02X1/,Other,1
https://login-cbfa5.web.app/mim/t562032162h3537wy2i42lqh2o4q3m080674j852a7938h6686.html,Other,1
https://studio-mad.net/css/Document.pdf/attachmnet.shareonline/view_document.Sign_In/incorrect.PWD.Sign_in.authorize.htm,Other,1
https://studio-mad.net/css/Document.pdf/attachmnet.shareonline/view_document.Sign_In/Sign_in.htm,Other,1
https://metromediatech.com/google/3b5455132919966e962a095151538e35/,Other,1
https://metromediatech.com/google/3b5455132919966e962a095151538e35,Other,1
http://pichinchal.byethost24.com/?i=3,Other,0
https://570900.selcdn.ru/elk/ekowa.html,Other,0
https://ctcseligibility.com/,Internal Revenue Service,0
https://570900.selcdn.ru/elk/ekowa.html#roncrutcher@legalshield.com,Other,1
http://cu11970.tmweb.ru/,Other,0
http://cj09991.tmweb.ru/,Other,0
https://docs.google.com/forms/d/e/1FAIpQLSdA4flfI-1_GvWQNbB1dCxz_MB5OmO9t2OC-VSlZFgh6aVRag/viewform,Internal Revenue Service,1
https://snbc-card.akulagi.com/confirm/landing.html,Sumitomo Mitsui Banking Corporation,1
https://irs.gov.thirdservicepayment.com,Internal Revenue Service,1
https://570900.selcdn.ru/elk/ekowa.html#memberguide@legalshield.com,Other,1
http://appmanagement.legendarylife.com/psy/pre_qualify.php,Internal Revenue Service,1
http://cef.appcaixagov.com,Other,0
https://udgueyffbkhdzxvzhdvfjyjgdyzygfudbczgithubio.udgueyffbkhdzxv.repl.co/#sales@fuji-logistics.com,Other,1
https://gool-lex.org.ru,Steam,1
https://secure75.securewebsession.com/segclienteseg.com.br/css,Other,1
https://secure75.securewebsession.com/segclienteseg.com.br/css/,Other,1
https://ibelongtotheworld.com/wp-admin/1and1/index.php,Other,1
https://docomn.ne.oirc.xyz/,Other,1
http://steamcomnnumlty.com,Steam,0
http://jjfurniturerepair.com/themes/unicorn/img/demo/core.process.php,Other,1
https://golovne.xyz/inteligo/interpay/index.php?pay,PKO Polish Bank,0
https://dns-amazon.2ting.top/,Other,1
https://microsoft365verify.ucraft.site/,Other,0
https://institutoaxioma.com.ar/wp-content/uploads/mailpoet/cache/ec/-/Seleccione_medio_de_pago.php,Other,1
https://firebasestorage.googleapis.com/v0/b/bus0607clougensatem.appspot.com/o/bus0607clougen%2Findex2bus0607447d066cb774.html?alt=media&amp;token=5baac3e2-5da8-4153-86b4-8971a2ac5892#banko@10acrewood.com,Other,1
https://www.google.com/url?q=https://firebasestorage.googleapis.com/v0/b/bmf1406rplpil.appspot.com/o/bmf1406replpil%252Findex2bmf0306famegen-040447d066cb774f1.html?alt%3Dmedia%26token%3D2205d63d-f15d-4f03-b27a-a81b473b81a4%23%5B%5B-Email-%5D%5D&amp;source=gmail&amp;ust=1625561695699000&amp;usg=AFQjCNHDvz1aAjb9cAf_hDl5VKXQUj0Iog,Other,1
http://www.incubator.dcsiberia.ru/wp-content/kakao/daaum/login.php?cmd=login_submit&amp;id=c40f1bac8cf4bc03317b733814cc37fcc40f1bac8cf4bc03317b733814cc37fc&amp;session=c40f1bac8cf4bc03317b733814cc37fcc40f1bac8cf4bc03317b733814cc37fc,Other,1
https://facebook.contentparkfo.com/,Other,0
https://www.facebook.contentparkfo.com/,Other,0
https://amazom.wblimi.work/pc,Other,0
http://regbank.com.br/chase/signin.php?cmd=_chase-signin=&amp;09cca43f9936471d1c435d6fdcf77574=&amp;dispatch=d3f6ad14adb7619509817d3f36e9d6b152d03829,Other,1
https://njxzhf.ml/pay/error,Other,0
https://internationalsoccercamp.com/Huntingtintarget/index.php,Other,1
http://543111.selcdn.ru/office/index2.html?email=fyfejuli@g,Other,1
http://179.43.140.164/test3/WellsFargo/session/verify_account.php,Other,1
http://salot87044.temp.swtest.ru/,Other,1
https://onedrive.live.com/download?cid=D91517BA717D8F93&amp;resid=D91517BA717D8F93%21106&amp;authkey=AAD0MocFlqj2d7g,Other,1
https://amazom.wblimi.work/pc/,Other,0
http://y768766y.byethost6.com/,Other,0
https://www.amazon.jp-zon.club/404.html,Other,1
https://amazon.zhoopin.club/,Other,0
https://www.a-q-f.com/openpc/directLogin.do,Other,1
https://arnacom.serveirc.com/,Other,0
https://amozoin.serveirc.com/,Other,0
https://amoqwvr.serveirc.com/,Other,0
https://amollvk.serveirc.com/,Other,0
https://amolhtq.serveirc.com/,Other,0
http://3d-kunststoffteile.com/60d3b8720a4701c4f12b05a7fc048160,Other,1
https://minhschavespixxltau48h.com/Error/,Other,0
https://minhschavespixxltau48h.com/,Other,0
https://freischalt-zentrale.de/8472385/index.html,Other,1
https://meysamweb.ir/.well-known/index.php,Other,0
https://notifications.google.com/g/p/AD-FnEwOykV7BxdXWcwInDBnwIagAIska0KtC-aMq4Ved47KkaFWIMqDKuxsvSFWOyPVKv3SQsjli-gxhi9hyNifl7N0Cjj1apB3ZEN_0P9C,Other,1
https://theculturewire.com/ss/index.php,Other,0
https://wallieget.com/8jdu/sb6/index.php?_&amp;_&amp;_,Other,1
https://i.gal/YZoQP,Other,0
http://www.ibelongtotheworld.com/wp-admin/1and1,Other,0
http://madeinluis067.byethost33.com/,Other,0
https://i.gal/bria,Other,0
http://wallieget.com/8jdu/sb6/index.php?_&amp;_,Other,1
http://13.66.28.137/authflow/password-recovery/?=&amp;redirecturi=/signin&amp;returnuri=https:/www.paypal.com/myaccount/money,Other,1
https://obrtky.bar/mobile/,Other,0
http://3d-kunststoffteile.com/60d3b8720a4701c4f12b05a7fc048160/,Other,1
https://3d-kunststoffteile.com/60d3b8720a4701c4f12b05a7fc048160,Other,1
http://www.ibelongtotheworld.com/wp-admin/1and1/,Other,0
https://hjkfj.ml/pay/error,Other,0
http://marionhealthh.cf/?login=do,Other,0
https://purves-jcatkinson.co.uk/11,Other,1
https://purves-jcatkinson.co.uk/11/,Other,1
http://thehiltonholidays.com/CC_POSTALE2021/219e9/,Other,0
https://ispaceclient.com/af2ab/,Other,1
http://abamazproduct.net/msmwq/9157e/,Other,0
http://telsphonieklao2021.myddns.me/ass/b030d52888ff69664212003f4430edc7/,Other,1
https://www.atafai-info.ci/preview/elvis/c7adc,Other,1
https://www.atafai-info.ci/preview/elvis/c7adc/,Other,1
https://www.atafai-info.ci/preview/elvis/95269,Other,1
https://www.atafai-info.ci/preview/elvis/95269/,Other,1
https://www.atafai-info.ci/preview/elvis/7ab6e/,Other,1
https://www.atafai-info.ci/preview/elvis/7ab6e,Other,1
http://procesart.com/plugins/to/TO/authorize_client_id:nk76mj5t-8w1c-tma7-ipac-a59k2q8ox6sp_y79sentrvhkobd8cpgf6wm1j0uq2z345xilab1rgcpdht6fw04qieyslvj53oxm2un8zka79pmti6vsg1aw0ubxln5e2k8dqo43fyrc9hjz7?data=YWxhbi5jYW1wYmVsbEBnc29jLmNvLnph,Other,1
http://ny.piratebayproxy.co/direct/aHR0cHM6Ly9tb2JpbGUuZmFjZWJvb2suY29tLw--,Other,1
http://mixedgoat.com/index.php,Other,1
http://abamazproduct.net/msmwq/9157e,Other,0
http://webmail.com.swtest.ru/true/loginsa/,Other,1
http://webmail.com.swtest.ru/true/loginsa,Other,1
https://www.echostar.pl/app/webroot/cms/public/images/BL/ali/login.php?email=k2system114@hanmail.net,Other,1
http://identification.fr-mescomptesv1.cf/identifiez_vous/index.html?id=98641426421,Other,1
https://identification.fr-mescomptesv1.cf/identifiez_vous/index.html?id=98641426421,Other,1
http://blog.gruszka.info/wp-content/dhl/app.php,Other,0
http://ny.unblockyoutube.co/direct/aHR0cHM6Ly9tb2JpbGUuZmFjZWJvb2suY29tLw--,Other,1
https://docs.google.com/forms/d/e/1FAIpQLSfwDSuCZWRih_WNciwH_QjPg1V5P-Qk8zyJJOCCpbhmYeygrQ/viewform,Internal Revenue Service,1
https://protektan.ulm.ac.id/fbsecurity-ads-manager60098978709/login.php,Other,1
http://full-viral-indo18x.duckdns.org/,Other,1
http://paydarpay.com/drone.php?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+gsvbjwrfcxg+%28dramatizeexcavate%29,Other,1
https://feedproxy.google.com/~r/gsvbjwrfcxg/~3/B6kG3hP6wSs/drone.php,Other,1
http://188.166.237.0/Teles,Other,1
https://xphbn.000webhostapp.com/cmosts.html,Facebook,0
https://www.womanacconciature.com/INFO,Other,0
https://lnkd.in/ghjigvm,Other,1
https://www.banking.suncoastcreditunion.com.mfa.index.zhinbeauty.com/,Other,1
https://t.co/8OqJD0lCJO?amp=1?trackingid=chRzMpAe&amp;signature=newsletter,Other,1
https://xxwwxwxwxwwxwxx.000webhostapp.com/cmosts.html,Facebook,0
https://gfrimadakm.000webhostapp.com/adfdricount/aprscomfim.html,Facebook,1
https://zxxzxzxzxzxzxzxzxzxzxzxzxz.000webhostapp.com/cmosts.html,Facebook,1
https://vebtec.com/Agi/tymebank_updates,Other,0
http://keela24hr.com/wp-content/upgrade/js/365/Document/Secure/Access,Other,1
https://atafai-info.ci/preview/elvis/464be,Other,1
https://nseven.art/,Other,0
https://ts3.mycard.7206mo.cn/client/login.html,Other,1
https://fb.tshirtartshop.com/,Other,0
http://fb.tshirtartshop.com/,Other,0
http://httpeugnerally-wixsite-com.filesusr.com/html/1b57a2_7b8fe51ab2e0ec376d9dc985ff18e91c.html,Other,1
https://atafai-info.ci/preview/elvis/464be/,Other,1
http://atafai-info.ci/preview/elvis/464be,Other,1
https://coobb-auth.ga/?login=do,Other,1
http://keela24hr.com/wp-content/upgrade/js/365/Document/Secure/Access/,Other,1
http://timeline.fbcom-elcsssnmo2.kets.sd/connect.html?timelimit=3b7611b12ca823c32bbc53464e48a8ae,Other,1
https://www.atafai-info.ci/preview/elvis/5e506/,Other,1
https://www.atafai-info.ci/preview/elvis/5e506,Other,1
http://gajosaw369.temp.swtest.ru/User-Kunddenservice/50111074454/user/987987user/DKB4501/DKB4501/ec71a6d2e0213984fe117a307c84381a?dispatch=YnZCunux8Pn7EkdGY8PfhKB7YyqT15nhsiWUCyvukMntuK5sYB,Other,1
http://gajosaw369.temp.swtest.ru/User-Kunddenservice/50111074454/user/987987user/DKB4501/DKB4501/ec71a6d2e0213984fe117a307c84381a/?dispatch=YnZCunux8Pn7EkdGY8PfhKB7YyqT15nhsiWUCyvukMntuK5sYB,Other,1
http://gajosaw369.temp.swtest.ru/User-Kunddenservice/50111074454/user/987987user/DKB4501/DKB4501/7a855f775aac3797af0a466451c0dec5?dispatch=ZCQcxqE4Lfrvgi0Xc1l9FXsjkDBuFIv919MXFO6DMlBKofKNnP,Other,1
http://bsbdebt.co.za/,Other,1
http://civare6343.temp.swtest.ru/,Other,1
https://vebtec.com/Agi/tymebank_updates/otp_xxx-xx.php?inputSAID=&amp;id=09adaed59cf4f62577f8b5c6abba8c2009adaed59cf4f62577f8b5c6abba8c20&amp;session=09adaed59cf4f62577f8b5c6abba8c2009adaed59cf4f62577f8b5c6abba8c20,Other,1
https://vebtec.com/Agi/tymebank_updates/otp_xxx-x.php?inputSAID=&amp;id=ca96778c14bdf7bad17cbe5c0dea1a18ca96778c14bdf7bad17cbe5c0dea1a18&amp;session=ca96778c14bdf7bad17cbe5c0dea1a18ca96778c14bdf7bad17cbe5c0dea1a18,Other,1
https://vebtec.com/Agi/tymebank_updates/otp_xxx.php?inputSAID=&amp;id=aa84a03fe154d9cc6f8e8be5fe22554baa84a03fe154d9cc6f8e8be5fe22554b&amp;session=aa84a03fe154d9cc6f8e8be5fe22554baa84a03fe154d9cc6f8e8be5fe22554b,Other,1
https://vebtec.com/Agi/tymebank_updates/,Other,0
https://my.ts3.mycard.gu6iu7.cn/client/login.html,Other,1
https://my.ts3.mycard.fzzy7l1.cn/client/login.html,Other,1
https://cutt.ly/fnNnKEB,Other,0
http://is.gd/7lX16Z,Internal Revenue Service,1
https://form.jotform.com/Lromero74002/government-pandemic-stimulus-bonus-,Internal Revenue Service,1
https://sa-www4-irs-gov.movementsinmotion.com/,Internal Revenue Service,1
https://c11.kr/q72e,Other,0
https://www.atafai-info.ci/preview/elvis/8c4af,Other,1
http://www.stormadjust.com/ex/excel/quotation/,Other,1
http://www.stormadjust.com/ex/excel/quotation/algoni.php?cmd=login_submit&id=666086fc9b4d91c39a0d03e11816dd1c666086fc9b4d91c39a0d03e11816dd1c&session=666086fc9b4d91c39a0d03e11816dd1c666086fc9b4d91c39a0d03e11816dd1c,Other,1
http://gajosaw369.temp.swtest.ru/User-Kunddenservice/50111074454/user/987987user/DKB4501/DKB4501/2d97d85a2604cab52c61b4bc6228138a/?dispatch=YIN2HQOhLWgMwXHkCibKJNTZ4SMRMCdFXnSHa9UwjnqWBQsPaj,Other,1
https://www.xnxxgrup18-vvip.duckdns.org/,Other,1
http://www.stormadjust.com/ex/excel/quotation/algoni.php?cmd=login_submit&id=c2ce40f177bea74a0727867fafcbc454c2ce40f177bea74a0727867fafcbc454&session=c2ce40f177bea74a0727867fafcbc454c2ce40f177bea74a0727867fafcbc454,Other,1
http://www.stormadjust.com/ex/excel/quotation,Other,1
http://www.mysmartconveyance.app/portal/bredo/BRED/bre/sms.php,Other,1
http://www.mysmartconveyance.app/portal/bredo/BRED/bre/sms-errore.php,Other,1
http://www.mysmartconveyance.app/portal/bredo/BRED/bre/sms-errore-log.php,Other,1
http://www.mysmartconveyance.app/portal/bredo/BRED/bre/information.php,Other,1
http://www.mysmartconveyance.app/portal/bredo/BRED/bre/4sms.php,Other,1
http://www.mysmartconveyance.app/portal/bredo/BRED/bre/,Other,1
http://www.mysmartconveyance.app/portal/bredo/BRED/bre,Other,1
http://www.atafai-info.ci/preview/elvis,Other,1
http://timeline.fbcom-qh7cnn8u.kets.sd/connect.html?timelimit=87b892cc3b8a2c8b96cabdc636215c5d,Other,1
http://timeline.fbcom-qh7cnn8u.kets.sd/connect.html?timelimit=63d29904dbaf04d4a7232afadd998f00,Other,1
http://atifanwarakhuwatorgpk.gq/?login=do,Other,0
http://3d-kunststoffteile.com/ec91c3b05f614440693159b69790221d,Other,1
https://stormadjust.com/ex/excel/quotation/algoni.php?cmd=login_submit&amp;id=67f44f34b1007a28ef8be6ac1ef336c867f44f34b1007a28ef8be6ac1ef336c8&amp;session=67f44f34b1007a28ef8be6ac1ef336c867f44f34b1007a28ef8be6ac1ef336c8,Other,1
https://steanncomunitli.ru.com/profile/735289342,Other,0
http://3d-kunststoffteile.com/ec91c3b05f614440693159b69790221d/,Other,1
https://3d-kunststoffteile.com/ec91c3b05f614440693159b69790221d,Other,1
http://keela24hr.com/wp-content/upgrade/js/365/Document/Secure/Access/office365,Other,1
https://newttktrkonups11991.hutrimitroviteapeto.com/,Other,0
http://newttktrkonups11991.hutrimitroviteapeto.com/,Other,0
https://identification.fr-mescomptesv1.ml/identifiez_vous/index.html?id=27538093002,Other,1
http://identification.fr-mescomptesv1.ml/identifiez_vous/index.html?id=27538093002,Other,1
https://www.atafai-info.ci/preview/elvis/8c4af/,Other,1
http://www.atafai-info.ci/preview/elvis/,Other,1
https://jp-ama.3toujp.top/,Amazon.com,1
https://www.vaoas.cc/,Visa,0
http://bit.ly/36je3Jx,Internal Revenue Service,1
https://storage.cloud.google.com/qq85e0p8ae05qb55buser.appspot.com/index.html#jbell@legalshield.com,Other,1
https://my.ts3.mycard.bp3soq3.cn/client/login.html,Other,1
https://my.ts3.mycard.a41sege.cn/client/login.html,Other,1
https://my.ts3.mycard.cbj6v19.cn/client/login.html,Other,1
https://51.fi/Mard,ING Direct,0
http://trulytechno.com/ing/ss/es/,ING Direct,0
http://trulytechno.com/ing/ss/es/ing/,ING Direct,0
http://pichinchaweb-ecu.byethost7.com/?id=1&amp;i=1,Other,1
https://srnbc-card.com.ead8b.bar/,Other,1
http://webdanceclass.in/rdfgvhgcnbjhgchbnv/bhgfxcvbhhgcvhvo,Other,1
https://zacma.bialystok.pl/dashboard/usps/verification/,Other,1
https://www.brooks-feelbm.top/index.php?main_page=login,Other,1
https://www.minbrooks.top/index.php?main_page=login,Other,0
https://www.subrooks.top/index.php?main_page=login,Other,0
https://www.discount-brooks.top/index.php?main_page=login,Other,1
https://www.brooks-club.top/index.php?main_page=login,Other,1
http://sudaworks.com/proxies/?dG9tQGliZXc3MDQuY29t,Other,0
https://dpd.id847393.me,Other,0
https://www.brooks-suprunning.top/index.php?main_page=login,Other,1
http://3d-kunststoffteile.com/29386f83a8d33b5f628214f71607a656,Other,1
https://suddenlysandefur.com/New%20folder%20(16)/,Other,0
https://emailmarketing.profesionalhosting.com/envio/compartir/yNzLXB4PGIuDXNl6QxQIbMl/,Other,1
http://54154514564564.hyperphp.com/,Other,0
http://5615464545642.hyperphp.com/,Other,0
http://54145451353212.hyperphp.com/,Other,0
http://platotech.com.au/top/docusign5apps/4320da904b69c1e0aeaf1658e85664b6,Other,1
https://thatsvegan.de/hfhhdd/Fax/Secure/Office365,Other,0
http://platotech.com.au/top/docusign5apps/4320da904b69c1e0aeaf1658e85664b6/,Other,1
https://thatsvegan.de/hfhhdd/Fax/Secure/Office365/,Other,0
http://3d-kunststoffteile.com/29386f83a8d33b5f628214f71607a656/,Other,1
http://www.sandalci.com.tr/3r/final/99c5e07b4d5de9d18c350cdf64c5aa3d/,Other,1
http://www.sandalci.com.tr/3r/final/6b620aedfa4cf153467265629501dd61/,Other,1
https://sandalci.com.tr/3r/final/19de10adbaa1b2ee13f77f679fa1483a/,Other,1
https://sgp1.digitaloceanspaces.com/mstocrh62782674yjqrv6278267462782674/restmb62782674a6278267462782674.html,Other,1
https://www.yesgeenews.com/cgi-nm/Archive/pre_qualify.php,Other,1
http://abagency.rw/psz/pre_qualify.php,Other,0
http://gajosaw369.temp.swtest.ru/User-Kunddenservice/50111074454/user/987987user/DKB4501/DKB4501/48e270e45f4536d468f661ea6a93c33b/?dispatch=XTNphMlecVsdsDL2JhZFgfH3ISHylz8DcPWcFneOONtg477LzE,Other,1
https://sandalci.com.tr/3r/final/2227d753dc18505031869d44673728e2,Other,1
https://sandalci.com.tr/3r/final/2227d753dc18505031869d44673728e2/,Other,1
https://sandalci.com.tr/3r/final/f9fe83f1ea3dd2108188fb7bf8aa5b3c,Other,1
https://sandalci.com.tr/3r/final/f9fe83f1ea3dd2108188fb7bf8aa5b3c/,Other,1
https://sandalci.com.tr/3r/final/7e05d6f828574fbc975a896b25bb011e/,Other,1
https://sandalci.com.tr/3r/final/7e05d6f828574fbc975a896b25bb011e,Other,1
https://www.sandalci.com.tr/3r/final/35937e34256cf4e5b2f7da08871d2a0b/,Other,1
https://cr-mufg-jp-select-login.c8725.cn/,Other,1
http://newsletter.temp.swtest.ru/WT/index.php?m=rtulley@prepaidlegal.com,Other,1
https://drparents.com/wp-admin/pp/core/,Other,0
https://vapack100.com/FA/,Other,0
http://www.www.phrunescape.com-de.ru/,Other,1
"https://secure.oldschool.com-14.ru/m=forum/forums.ws953,295166,679730,980449,10",RuneScape,1
https://bit.ly/3jLCrf3,RuneScape,1
"https://secure.runescape.com-vzla.ru/m=forum/forums.ws847,853,113,88421881,1184",RuneScape,1
"https://services.runescape.com-vzla.ru/m=forum/forums.ws697,614,256,41568916,1173",RuneScape,1
http://yvaledesoser.t.justns.ru/,Other,1
https://eductewills.edu.pl/finex,Other,0
https://ebanking-ubs-ch.user-app.de/workbench/log-de.html,Other,1
https://cr-mufg-jp-select-login.cqt46.cn/pc/MUFG_pcselectcard.html,Other,1
https://navi2021.net.ru,Steam,0
http://35.215.37.51/nabib/3545ac0d2d94c03f61dee86475f9a716/login/?,Other,1
http://35.215.37.51/nabib/6ef42579f37cd36925c489a51b6d699a/login/?,Other,1
http://feedproxy.google.com/~r/qyrid/~3/1XaqGxnL2_M/sheet.php,Other,1
https://orange.fr-lmportant.ml/Login,Other,1
https://usps-delivery-support.logitel.com.au/update/,Other,1
https://rebrand.ly/sf4sit7/#reneesumpter@prepaidlegal.com,Other,1
http://orange.fr-lmportant.ml/Login,Other,1
https://orange.fr-lmportant.ml/Login/,Other,1
http://orange.fr-lmportant.ml/Login/,Other,1
https://procesart.com/plugins/to/TO/authorize_client_id:hz7xkl5n-3axj-foew-1i4t-b6nr9ws17f52_wiz4kv0rxc9s6mdjpy8a3eolfhu51n7btgq2rfq7m5yo31b8ckgsivnt92u0haxelpjz6dw4l3r4efgqtcb50wdj72in9kpav8zsu16hmoyx?data=ZGVlZGVlX3NpeHRvQG1hbnVsaWZlLmNh,Other,1
https://gxoywxghwqxqhejjphnekwyfge-dot-poised-bot-306515.uk.r.appspot.com/,Other,1
http://gxoywxghwqxqhejjphnekwyfge-dot-poised-bot-306515.uk.r.appspot.com/,Other,1
http://my-ourtime.com/v3/articlesf052.html,Other,1
https://www.my-ourtime.com/v3/articlesf052.html,Other,1
http://my-ourtime.com/v3/articlesddb1.html,Other,1
https://www.my-ourtime.com/v3/articlesddb1.html,Other,1
http://my-ourtime.com/v3/termsandconditions.html,Other,1
https://www.my-ourtime.com/v3/termsandconditions.html,Other,1
http://my-ourtime.com/v3/articlesc25b.html,Other,1
https://www.my-ourtime.com/v3/articlesc25b.html,Other,1
https://www.my-ourtime.com/v3/articlesed24.html,Other,1
http://my-ourtime.com/v3/articlesed24.html,Other,1
http://my-ourtime.com/v3/articleseece.html,Other,1
https://www.my-ourtime.com/v3/articleseece.html,Other,1
http://my-ourtime.com/v3/termsandconditions/archive.html,Other,1
https://www.my-ourtime.com/v3/termsandconditions/archive.html,Other,1
http://my-ourtime.com/v3/sitemap.html,Other,1
https://www.my-ourtime.com/v3/sitemap.html,Other,1
http://my-ourtime.com/v3/articlese5f0.html,Other,1
https://www.my-ourtime.com/v3/articlese5f0.html,Other,1
http://greaterlovefoundation.org/com,Other,0
http://greaterlovefoundation.org/com/,Other,0
https://hydratrader.com/hun/,Other,0
http://ktjwxtkctsiwyqgomiyfinqndp-dot-poised-bot-306515.uk.r.appspot.com/,Other,1
http://procesart.com/plugins/to/TO/authorize_client_id:dkcnf0i7-h4du-y9cb-qcmg-b6uvld3zs89n_tcq3knzxhfyvgsl2wjie8rum6d0a1o975pb4hptl9njc30ayurob261fq8dkegvz4mwsx7i5qz4f2yhtd8gjnb6il7m3wcpkua1sxv5er09o?data=aW5mb0BuYS5jZXMtYWZyaWNhLmNvbQ==,Other,1
http://bundlebridges.com/robben/office,Other,0
http://bundlebridges.com/robben/office/,Other,0
http://seguranca-online.byethost11.com/index.php,Banco De Brasil,1
https://mail.cabconnect.com.au/images/wet/2020dhl_topscript/dhl_topscript/cmd-login=cd01efe09a3c34091edcbd69433f3bbc,Other,1
http://crimples.duckdns.org/flush,Other,0
http://my-ourtime.com/v3/help.html,Other,1
https://www.my-ourtime.com/v3/help.html,Other,1
http://seguranca-online.byethost11.com/session.php,Banca di Roma,1
http://seguranca-online.byethost11.com/login.php,Banca di Roma,1
http://seguranca-online.byethost11.com/?i=1,Banca di Roma,1
http://wedbancaonline.byethost13.com/,Other,0
http://acount090387.ultimatefreehost.in/?i=1,Other,0
http://seguridadecuador.byethost17.com/?i=2,Other,0
http://bancopichinchae9.byethost9.com/?i=1,Other,0
http://asdkjalasjdkhfad.byethost33.com/?i=1,Other,0
https://trimurl.co/X5kGpy,JPMorgan Chase and Co.,0
https://cooperativa-oscus.business.site/,Microsoft,1
https://cordovasic.com/tan/htp/raa/next.php,Other,0
http://crimples.duckdns.org/flush/,Other,0
http://warsa.bandungkab.go.id/OFFICE%202020%20DC/login.php,Other,1
https://m-evkmdzo8ig.streamsteam.ca/connect.html,Other,1
https://empirejewelers.us/yt/en.php,Other,0
http://empirejewelers.us/yt/en.php,Other,0
http://vjeduabroad.com/wallpa/continue/excellzz/bizmail.php,Other,1
http://155.94.170.167/signim/,Other,1
http://login.privategold.uytrtyuhij987.gowithapex.com/download.php,Other,1
http://eurohangar.net/chaser/secure/T.Goe/index.html?secure-auth/login?execution/cmd=login_submit&id=a0492ce607520c6c03a8c49950853a4da0492ce607520c6c03a8c49950853a4d&session=a0492ce607520c6c03a8c49950853a4da0492ce607520c6c03a8c49950853a4d,Other,1
https://530908.selcdn.ru/general-vveb-online/gen.html,Other,0
